"url","uniqueUsers","pageViewsTotal","totalEngagementTime","averageScroll","averageDurationPerUser","averageRFV","cumulativeRFV","totalDuration","averageDurationPerPage","averageEngagementTimePerUser","averageEngagementTimePerPage","pageViewsPerUser","discoverImpressions","googleNewsImpressions","searchImpressions","searchPosition","searchClicks","searchCTR","discoverClicks","discoverCTR","googleNewsPosition","googleNewsClicks","googleNewsCTR","searchClicksPerArticle","searchImpressionsPerArticle","discoverClicksPerArticle","discoverImpressionsPerArticle","googleNewsClicksPerArticle","googleNewsImpressionsPerArticle"
"https://www.hotnewhiphop.com/880734-air-jordan-14-golf-oxidized-green-sneaker-news","29","30","253.28","62.07","12.57","4.1","123","364.43","12.15","8.73","8.44","1.03","0","3","37","12.03","0","0","0","0","8","0","0","0","37","0","0","0","3"
"https://www.hotnewhiphop.com/888894-air-jordan-9-cool-grey-sneaker-news-2","29","37","679.61","71.61","45.32","5.56","205.77","1314.14","35.52","23.43","18.37","1.28","0","9","15","35.6","0","0","0","0","18.89","0","0","0","15","0","0","0","9"
"https://www.hotnewhiphop.com/878771-air-jordan-6-doernbecher-sneaker-news-2","29","31","244.38","54.8","49.96","2.8","86.67","1448.73","46.73","8.43","7.88","1.07","0","36","70","40.43","0","0","0","0","11.44","2","5.56","0","70","0","0","2","36"
"https://www.hotnewhiphop.com/893338-air-jordan-1-high-og-rare-air-cinnabar-sneaker-news-4","29","30","418","62.63","35.07","4.9","146.97","1017","33.9","14.41","13.93","1.03","0","13","1","44","1","100","0","0","10.62","0","0","1","1","0","0","0","13"
"https://www.hotnewhiphop.com/889405-nike-air-max-95-og-neon-sneaker-news-2","29","31","453.81","73.67","35.68","4.62","143.29","1034.62","33.38","15.65","14.64","1.07","0","15","85","48.42","4","4.71","0","0","20.4","0","0","4","85","0","0","0","15"
"https://www.hotnewhiphop.com/889392-a-ma-maniere-x-air-jordan-5-violet-ore-burgundy-crush-sneaker-news","29","30","361.94","66.65","65.67","3.59","107.81","1904.52","63.48","12.48","12.06","1.03","0","28","67","77.19","1","1.49","0","0","14.14","0","0","1","67","0","0","0","28"
"https://www.hotnewhiphop.com/881767-air-jordan-1-high-og-unc-reimagined-sneaker-news","29","31","260.59","52.83","49.06","3.03","93.93","1422.61","45.89","8.99","8.41","1.07","0","5","7","44.28","0","0","0","0","17.2","0","0","0","7","0","0","0","5"
"https://www.hotnewhiphop.com/884291-kendrick-lamar-nike-air-dt-max-96s-sneaker-news","29","31","620.45","69.3","155.4","1.39","43.16","4506.68","145.38","21.39","20.01","1.07","0","60","178","64.84","1","0.56","0","0","11.82","0","0","1","178","0","0","0","60"
"https://www.hotnewhiphop.com/873698-air-jordan-4-white-cement-sneaker-news","28","29","593.23","73.56","29.25","3.71","107.6","819.12","28.25","21.19","20.46","1.04","0","2","19","67.11","0","0","0","0","25","0","0","0","19","0","0","0","2"
"https://www.hotnewhiphop.com/873691-air-jordan-39-sail-sneaker-news","28","38","483.42","59.01","73.15","7.55","286.98","2048.15","53.9","17.26","12.72","1.36","0","0","12","40.41","0","0","0","0","0","0","0","0","12","0","0","0","0"
"https://www.hotnewhiphop.com/885095-air-jordan-1-high-og-unc-reimagined-sneaker-news-2","28","29","316.32","71.6","69.92","1.71","49.64","1957.72","67.51","11.3","10.91","1.04","0","35","696","16.58","0","0","0","0","12.31","1","2.86","0","696","0","0","1","35"
"https://www.hotnewhiphop.com/874587-air-jordan-3-valentines-day-sneaker-news","28","31","424.88","69.46","50.75","20.32","629.93","1420.99","45.84","15.17","13.71","1.11","0","27","1169","35.85","2","0.17","0","0","12.52","0","0","2","1169","0","0","0","27"
"https://www.hotnewhiphop.com/876720-air-jordan-3-og-x-a-ma-maniere-diffused-blue-sneaker-news-3","28","35","479.68","73.53","34.63","5.06","177.12","969.68","27.71","17.13","13.71","1.25","0","5","12","68.75","0","0","0","0","4.2","0","0","0","12","0","0","0","5"
"https://www.hotnewhiphop.com/891049-bape-x-crocs-classic-clog-sneaker-news","28","36","538.46","61.09","52.6","3.77","135.73","1472.91","40.91","19.23","14.96","1.29","0","264","103","23.47","1","0.97","0","0","12.33","2","0.76","1","103","0","0","2","264"
"https://www.hotnewhiphop.com/883034-best-adidas-sambas-for-valentines-day-sneaker-news","28","32","298.5","58.56","14.25","10.52","336.74","399","12.47","10.66","9.33","1.14","0","69","49","18.92","0","0","0","0","13.88","0","0","0","49","0","0","0","69"
"https://www.hotnewhiphop.com/879992-air-jordan-11-low-bred-sneaker-news-3","28","30","391","68.35","18.11","2.27","68.12","507","16.9","13.96","13.03","1.07","0","42","24","52.58","0","0","0","0","22.5","0","0","0","24","0","0","0","42"
"https://www.hotnewhiphop.com/882255-nike-kobe-6-protro-all-star-2-0-sneaker-news-4","28","29","471.48","68.79","58.33","2.68","77.8","1633.35","56.32","16.84","16.26","1.04","0","62","259","35.12","1","0.39","0","0","15.37","0","0","1","259","0","0","0","62"
"https://www.hotnewhiphop.com/878292-air-jordan-4-howard-university-sneaker-news","28","32","728.58","51.45","140.29","3.53","112.97","3928.12","122.75","26.02","22.77","1.14","0","31","491","24.48","0","0","0","0","14.42","1","3.23","0","491","0","0","1","31"
"https://www.hotnewhiphop.com/874334-fragment-design-x-air-jordan-3-black-white-sneaker-news","28","30","358.5","62.82","38.2","1.21","36.25","1069.5","35.65","12.8","11.95","1.07","0","40","210","59.8","0","0","0","0","7.82","0","0","0","210","0","0","0","40"
"https://www.hotnewhiphop.com/874306-nike-air-max2-cb-94-suns-sneaker-news","27","31","530.82","72.4","37.32","3.05","94.55","1007.74","32.51","19.66","17.12","1.15","0","10","45","19.16","1","2.22","0","0","16.6","0","0","1","45","0","0","0","10"
"https://www.hotnewhiphop.com/894508-union-la-x-air-jordan-1-high-og-im-back-sneaker-news-6","27","27","267.92","37.17","15.44","2.15","58.05","416.94","15.44","9.92","9.92","1","0","74","1372","45.76","1","0.07","0","0","7.5","0","0","1","1372","0","0","0","74"
"https://www.hotnewhiphop.com/889114-jordan-zion-4-forged-in-fire-sneaker-news","27","29","626.14","69.33","90.99","20.21","586.11","2456.65","84.71","23.19","21.59","1.07","0","11","7","8.43","1","14.29","0","0","28.55","0","0","1","7","0","0","0","11"
"https://www.hotnewhiphop.com/886081-air-jordan-12-flu-game-sneaker-news-6","27","31","600.56","69.66","39.99","8.04","249.23","1079.75","34.83","22.24","19.37","1.15","0","99","177","25.68","1","0.56","0","0","9.82","1","1.01","1","177","0","0","1","99"
"https://www.hotnewhiphop.com/881087-air-jordan-39-heritage-sneaker-news","27","29","551.49","45.93","33.19","2.06","59.86","896.05","30.9","20.43","19.02","1.07","0","33","3061","14.21","2","0.07","0","0","8.55","0","0","2","3061","0","0","0","33"
"https://www.hotnewhiphop.com/895730-air-jordan-4-net-rattan-sneaker-news","27","32","935.23","64.45","144.94","4.82","154.21","3913.29","122.29","34.64","29.23","1.19","0","36","100","11.53","4","4","0","0","19.94","0","0","4","100","0","0","0","36"
"https://www.hotnewhiphop.com/900692-air-jordan-1-low-grey-white-sneaker-news","27","31","322.79","66.57","19.66","5.03","155.9","530.94","17.13","11.96","10.41","1.15","8161","10","2332","58.6","1","0.04","211","2.59","20.7","0","0","1","2332","211","8161","0","10"
"https://www.hotnewhiphop.com/884971-serena-williams-a-ma-maniere-x-converse-sneaker-news","27","28","287","45.6","14.89","6.22","174.24","401.92","14.35","10.63","10.25","1.04","0","28","52","9.33","0","0","0","0","6.54","0","0","0","52","0","0","0","28"
"https://www.hotnewhiphop.com/879421-supreme-x-nike-sb-dunk-low-black-sneaker-news-2","27","32","373.33","87.96","32.64","15.65","500.95","881.38","27.54","13.83","11.67","1.19","0","19","85","23.49","0","0","0","0","22.05","0","0","0","85","0","0","0","19"
"https://www.hotnewhiphop.com/885073-union-x-air-jordan-1-high-og-chicago-shadow-sneaker-news","27","33","819.72","47.9","343.82","1.45","47.88","9283.23","281.31","30.36","24.84","1.22","0","32","250","49.72","0","0","0","0","36.84","0","0","0","250","0","0","0","32"
"https://www.hotnewhiphop.com/889400-air-jordan-1-high-og-sail-university-red-sneaker-news","26","27","617.14","82.1","35.8","24.46","660.4","930.86","34.48","23.74","22.86","1.04","0","5","32","34.56","0","0","0","0","8","0","0","0","32","0","0","0","5"
"https://www.hotnewhiphop.com/895789-jordan-flight-court-quai-54-sneaker-news","26","30","432.71","71.76","34.62","19.92","597.49","900","30","16.64","14.42","1.15","0","16","125","47.63","1","0.8","0","0","21.56","0","0","1","125","0","0","0","16"
"https://www.hotnewhiphop.com/877347-nike-sb-dunk-low-bhm-sneaker-news","26","35","584.18","54.06","143.52","12.16","425.64","3731.65","106.62","22.47","16.69","1.35","0","29","189","47.59","2","1.06","0","0","27.24","0","0","2","189","0","0","0","29"
"https://www.hotnewhiphop.com/876517-nike-sabrina-2-doernbecher-official-photos","26","27","237.97","72.78","32.53","1","27","845.69","31.32","9.15","8.81","1.04","0","46","7","62.71","1","14.29","0","0","17.11","0","0","1","7","0","0","0","46"
"https://www.hotnewhiphop.com/911895-air-jordan-1-high-og-shattered-backboard-sneaker-news-5","26","29","534.11","50.87","114.08","9.65","279.85","2966.08","102.28","20.54","18.42","1.12","0","0","282","58.23","0","0","0","0","0","0","0","0","282","0","0","0","0"
"https://www.hotnewhiphop.com/895280-air-jordan-1-low-strawberry-milkshake-sneaker-news","26","32","531.83","78.87","27.08","3.56","113.99","704","22","20.46","16.62","1.23","0","20","44","14.63","1","2.27","0","0","13.35","0","0","1","44","0","0","0","20"
"https://www.hotnewhiphop.com/886810-skims-x-nike-women-streetwear-news","26","26","429.23","70.18","59.65","21.22","551.82","1550.88","59.65","16.51","16.51","1","0","26","216","51.71","1","0.46","0","0","66.19","0","0","1","216","0","0","0","26"
"https://www.hotnewhiphop.com/880115-air-jordan-4-rm-white-varsity-red-sneaker-news","25","27","464.17","71.11","23.94","3.87","104.4","598.6","22.17","18.57","17.19","1.08","0","4","95","90.88","1","1.05","0","0","80.25","0","0","1","95","0","0","0","4"
"https://www.hotnewhiphop.com/898763-cardi-b-fashion-line-hip-hop-news","25","27","564.67","72","64.04","8.22","221.94","1600.91","59.29","22.59","20.91","1.08","0","22","65","32.28","0","0","0","0","18.91","0","0","0","65","0","0","0","22"
"https://www.hotnewhiphop.com/945095-air-jordan-1-mid-metallic-team-gold-pack-sneaker-news","25","29","341.39","56.65","18.64","20.01","580.41","466.04","16.07","13.66","11.77","1.16","0","106","480","74.11","0","0","0","0","16.59","0","0","0","480","0","0","0","106"
"https://www.hotnewhiphop.com/890939-nike-kobe-offcourt-slide-hyper-royal-sneaker-news","25","28","458","79.54","107.6","4.42","123.83","2690","96.07","18.32","16.36","1.12","0","18","407","14.23","3","0.74","0","0","9.33","0","0","3","407","0","0","0","18"
"https://www.hotnewhiphop.com/878454-nike-diamond-turf-93-td-og-sneaker-news","25","30","411.21","77.28","22.59","7.38","221.39","564.83","18.83","16.45","13.71","1.2","0","14","88","37.24","1","1.14","0","0","27.93","0","0","1","88","0","0","0","14"
"https://www.hotnewhiphop.com/894489-nigel-sylvester-x-air-jordan-4-brick-by-brick-sneaker-news-7","25","27","247.41","62.1","32.71","1.71","46.06","817.71","30.29","9.9","9.16","1.08","0","26","96","42.57","0","0","0","0","25.65","0","0","0","96","0","0","0","26"
"https://www.hotnewhiphop.com/901188-air-jordan-4-net-rattan-sneaker-news-2","25","27","458.57","68.78","107.16","1.5","40.58","2679","99.22","18.34","16.98","1.08","3939","37","134","27.29","0","0","149","3.78","29.14","0","0","0","134","149","3939","0","37"
"https://www.hotnewhiphop.com/896100-air-jordan-1-low-og-obsidian-sneaker-news-5","25","30","402.73","65.7","102.04","4.04","121.09","2550.91","85.03","16.11","13.42","1.2","0","69","351","62.67","1","0.28","0","0","11.72","1","1.45","1","351","0","0","1","69"
"https://www.hotnewhiphop.com/884166-nike-kd-18-black-label-sneaker-news","25","29","452.75","64.69","87.81","4.08","118.32","2195.34","75.7","18.11","15.61","1.16","0","46","141","29.5","2","1.42","0","0","12.52","0","0","2","141","0","0","0","46"
"https://www.hotnewhiphop.com/887797-union-la-x-air-jordan-1-high-og-im-back-sneaker-news-2","25","25","145.83","75.04","7.72","2.53","63.28","193.06","7.72","5.83","5.83","1","0","104","853","45.66","0","0","0","0","15.16","1","0.96","0","853","0","0","1","104"
"https://www.hotnewhiphop.com/873987-air-jordan-11-low-year-of-the-snake-sneaker-news-4","25","27","480.13","66.28","53.66","2.26","61.02","1341.39","49.68","19.21","17.78","1.08","0","5","59","64.47","1","1.69","0","0","6.4","0","0","1","59","0","0","0","5"
"https://www.hotnewhiphop.com/880633-air-jordan-11-legend-blue-cleats-sneaker-news","24","25","266.94","73.63","19.39","12.22","305.41","465.32","18.61","11.12","10.68","1.04","0","26","54","18.59","0","0","0","0","10.19","0","0","0","54","0","0","0","26"
"https://www.hotnewhiphop.com/892263-nike-sb-x-air-jordan-4-sneaker-news","24","26","511.79","74.32","41.6","4.73","122.92","998.49","38.4","21.32","19.68","1.08","0","55","102","92.81","0","0","0","0","22.33","0","0","0","102","0","0","0","55"
"https://www.hotnewhiphop.com/873878-drake-ovo-x-air-jordan-9-sneaker-news","24","29","534.37","72.87","52.33","12.04","349.17","1255.96","43.31","22.27","18.43","1.21","0","19","49","160.04","0","0","0","0","14.32","0","0","0","49","0","0","0","19"
"https://www.hotnewhiphop.com/874225-air-jordan-12-flu-game-sneaker-news","24","27","316.35","63.17","24.09","1.19","32","578.25","21.42","13.18","11.72","1.12","0","35","867","46.48","0","0","0","0","26.83","1","2.86","0","867","0","0","1","35"
"https://www.hotnewhiphop.com/896924-air-jordan-1-low-dongdan-sneaker-news","24","26","369.93","79.88","20.2","3.08","80.08","484.88","18.65","15.41","14.23","1.08","0","10","1","33","1","100","0","0","8.1","0","0","1","1","0","0","0","10"
"https://www.hotnewhiphop.com/899912-air-jordan-1-low-og-rookie-of-the-year-sneaker-news-7","24","27","433.9","54.7","86.75","1.82","49.26","2082.04","77.11","18.08","16.07","1.12","4594","38","1235","55.46","4","0.32","231","5.03","15.24","0","0","4","1235","231","4594","0","38"
"https://www.hotnewhiphop.com/881414-nike-book-1-mowabb-sneaker-news","24","25","550","85.1","61.11","1.6","39.92","1466.53","58.66","22.92","22","1.04","0","12","1","120","1","100","0","0","17.08","0","0","1","1","0","0","0","12"
"https://www.hotnewhiphop.com/894745-air-jordan-1-high-og-unc-reimagined-sneaker-news-6","24","27","230.73","59.67","19.76","2.03","54.89","474.22","17.56","9.61","8.55","1.12","0","12","521","37.96","1","0.19","0","0","10.08","0","0","1","521","0","0","0","12"
"https://www.hotnewhiphop.com/875918-nike-kd-4-mvp-sneaker-news","24","25","237.27","45.27","25.59","3.38","84.62","614.09","24.56","9.89","9.49","1.04","0","118","36","20.92","0","0","0","0","11.12","0","0","0","36","0","0","0","118"
"https://www.hotnewhiphop.com/902279-jordan-legacy-312-low-neutral-grey-sneaker-news","24","26","327.6","70.02","16.06","2.76","71.84","385.38","14.82","13.65","12.6","1.08","269","4","99","51.46","0","0","12","4.46","13.5","0","0","0","99","12","269","0","4"
"https://www.hotnewhiphop.com/890163-air-jordan-12-flu-game-sneaker-news-7","24","29","480.39","59.28","34.15","6.1","176.93","819.57","28.26","20.02","16.57","1.21","0","19","93","41.16","0","0","0","0","26.53","0","0","0","93","0","0","0","19"
"https://www.hotnewhiphop.com/883921-air-jordan-14-golf-oxidized-green-sneaker-news-2","24","29","706.2","74.5","53.28","1.88","54.65","1278.69","44.09","29.43","24.35","1.21","0","11","26","57.62","0","0","0","0","5.27","0","0","0","26","0","0","0","11"
"https://www.hotnewhiphop.com/873901-nike-kd-17-all-star-sneaker-news","24","28","236.44","61.26","42.78","0.98","27.55","1026.67","36.67","9.85","8.44","1.17","0","47","401","9.53","0","0","0","0","9.94","0","0","0","401","0","0","0","47"
"https://www.hotnewhiphop.com/895349-nike-air-foamposite-one-yankees-sample-sneaker-news","24","26","507.46","71.54","44.59","4.99","129.68","1070.18","41.16","21.14","19.52","1.08","0","17","22","24.5","0","0","0","0","19.82","0","0","0","22","0","0","0","17"
"https://www.hotnewhiphop.com/889554-jordan-heir-neon-multi-sneaker-news","24","26","431.6","62.95","82.51","6.6","171.73","1980.25","76.16","17.98","16.6","1.08","0","24","0","0","0","0","0","0","17.21","0","0","0","0","0","0","0","24"
"https://www.hotnewhiphop.com/895716-air-jordan-1-high-og-rare-air-cinnabar-sneaker-news-5","24","25","366.18","57.8","21.73","2.56","64.03","521.57","20.86","15.26","14.65","1.04","0","5","0","0","0","0","0","0","11.2","0","0","0","0","0","0","0","5"
"https://www.hotnewhiphop.com/874013-air-jordan-5-earth-sneaker-news-2","24","26","242.4","81.06","15.38","8.62","224.09","369.2","14.2","10.1","9.32","1.08","0","16","0","0","0","0","0","0","19.12","0","0","0","0","0","0","0","16"
"https://www.hotnewhiphop.com/879439-wizard-of-oz-x-nike-sb-dunk-low-ruby-red-slipper-sneaker-news","23","26","227.74","71.98","13.9","1.16","30.2","319.7","12.3","9.9","8.76","1.13","0","344","100","14.8","0","0","0","0","11.85","5","1.45","0","100","0","0","5","344"
"https://www.hotnewhiphop.com/893294-air-jordan-1-black-gold-1985-sample-sneaker-news","23","25","401.85","74.57","25.81","4.12","103.03","593.52","23.74","17.47","16.07","1.09","0","0","13","40.46","0","0","0","0","0","0","0","0","13","0","0","0","0"
"https://www.hotnewhiphop.com/879406-air-jordan-5-og-grape-sneaker-news-2","23","25","174.11","86.14","10.33","4.97","124.26","237.5","9.5","7.57","6.96","1.09","0","2","8","51.25","0","0","0","0","16.5","0","0","0","8","0","0","0","2"
"https://www.hotnewhiphop.com/897713-air-jordan-1-low-td-cleat-gold-toe-sneaker-news","23","23","214.93","50.26","215.33","4.08","93.92","4952.53","215.33","9.34","9.34","1","43","66","148","42.16","0","0","0","0","10.62","0","0","0","148","0","43","0","66"
"https://www.hotnewhiphop.com/875854-air-jordan-3-og-x-a-ma-maniere-diffused-blue-sneaker-news-2","22","22","256.22","70.12","50.6","2.16","47.42","1113.2","50.6","11.65","11.65","1","0","28","44","92.29","1","2.27","0","0","10.89","0","0","1","44","0","0","0","28"
"https://www.hotnewhiphop.com/881773-nocta-x-nike-air-force-1-low-pink-foam-sneaker-news-3","22","24","220.36","71.4","21.38","11.4","273.68","470.4","19.6","10.02","9.18","1.09","0","48","3","57.33","0","0","0","0","33.94","1","2.08","0","3","0","0","1","48"
"https://www.hotnewhiphop.com/887225-anta-kai-2-artist-on-court-sneaker-news","22","25","235","65.08","38.98","1.32","33.08","857.5","34.3","10.68","9.4","1.14","0","27","32","28.97","4","12.5","0","0","17.74","0","0","4","32","0","0","0","27"
"https://www.hotnewhiphop.com/876879-nike-air-max-sndr-doernbecher-sneaker-news","22","23","224.62","75.81","12.72","6.19","142.4","279.91","12.17","10.21","9.77","1.05","0","11","10","49.2","0","0","0","0","8.82","0","0","0","10","0","0","0","11"
"https://www.hotnewhiphop.com/873319-nocta-x-nike-air-force-1-low-pink-foam-sneaker-news","22","25","290.91","55.35","35.31","5.78","144.57","776.82","31.07","13.22","11.64","1.14","0","71","351","11.28","0","0","0","0","28.73","0","0","0","351","0","0","0","71"
"https://www.hotnewhiphop.com/876111-nike-book-1-cortez-suns-sneaker-news","22","22","316.89","65.64","86.74","1","22","1908.38","86.74","14.4","14.4","1","0","14","123","25.69","1","0.81","0","0","15.79","0","0","1","123","0","0","0","14"
"https://www.hotnewhiphop.com/874238-nike-air-max-1-essential-summit-white-university-gold-sneaker-news","21","25","292.13","81.85","18.45","1.19","29.86","387.5","15.5","13.91","11.69","1.19","0","25","266","17.62","2","0.75","0","0","24.52","0","0","2","266","0","0","0","25"
"https://www.hotnewhiphop.com/889855-nigel-sylvester-sneaker-news","21","24","240.98","61.51","23.81","3.83","92.01","500.08","20.84","11.48","10.04","1.14","0","24","185","12.38","4","2.16","0","0","35.54","0","0","4","185","0","0","0","24"
"https://www.hotnewhiphop.com/886183-nike-air-max-90-dusty-cactus-sneaker-news","21","22","339.49","85.98","188.39","2.68","58.85","3956.12","179.82","16.17","15.43","1.05","0","41","0","0","0","0","0","0","25.64","0","0","0","0","0","0","0","41"
"https://www.hotnewhiphop.com/886806-nike-sb-x-air-jordan-4-navy-sneaker-news-6","21","23","189.38","65.3","14.33","1.47","33.7","300.96","13.09","9.02","8.23","1.1","0","11","8","2.12","0","0","0","0","11.82","0","0","0","8","0","0","0","11"
"https://www.hotnewhiphop.com/880721-dj-khaled-gift-from-jordan-sneaker-news","21","23","242","69.33","16.71","1.38","31.72","351","15.26","11.52","10.52","1.1","0","19","0","0","0","0","0","0","4.74","0","0","0","0","0","0","0","19"
"https://www.hotnewhiphop.com/877597-air-jordan-1-low-aluminum-sneaker-news","21","23","309.82","66.9","42.91","10.79","248.1","901.06","39.18","14.75","13.47","1.1","0","6","0","0","0","0","0","0","23.83","0","0","0","0","0","0","0","6"
"https://www.hotnewhiphop.com/886650-nike-book-1-neon-sneaker-news","21","23","247.79","58.19","25.23","3.83","88.03","529.87","23.04","11.8","10.77","1.1","0","33","252","78.16","0","0","0","0","14.45","3","9.09","0","252","0","0","3","33"
"https://www.hotnewhiphop.com/878241-air-jordan-6-doernbecher-sneaker-news","21","25","287.5","76.66","35.15","1.64","41.06","738.07","29.52","13.69","11.5","1.19","0","18","117","86.68","0","0","0","0","5.44","0","0","0","117","0","0","0","18"
"https://www.hotnewhiphop.com/895066-air-jordan-9-oregon-ducks-pe-sneaker-news-2","21","23","318.9","68.96","28.81","2.13","49.09","605.08","26.31","15.19","13.87","1.1","0","12","0","0","0","0","0","0","13","0","0","0","0","0","0","0","12"
"https://www.hotnewhiphop.com/898188-air-jordan-1-high-og-unc-reimagined-sneaker-news-10","21","25","307.59","54.8","38.12","1","25","800.45","32.02","14.65","12.3","1.19","570","6","2046","29.46","0","0","15","2.63","14.33","0","0","0","2046","15","570","0","6"
"https://www.hotnewhiphop.com/892722-air-jordan-4-abundance-sneaker-news-2","21","21","226.43","72.72","12.46","5.56","116.81","261.59","12.46","10.78","10.78","1","0","9","0","0","0","0","0","0","17","0","0","0","0","0","0","0","9"
"https://www.hotnewhiphop.com/876483-air-jordan-12-flu-game-sneaker-news-3","20","20","206.15","86.46","12.85","1","20","256.92","12.85","10.31","10.31","1","0","13","171","46.75","0","0","0","0","20.69","0","0","0","171","0","0","0","13"
"https://www.hotnewhiphop.com/886790-supreme-x-nike-air-max-1-87-black-white-sneaker-news","20","21","117.28","66.11","26.19","1.86","39.09","523.81","24.94","5.86","5.58","1.05","0","49","4","51.75","0","0","0","0","21.98","0","0","0","4","0","0","0","49"
"https://www.hotnewhiphop.com/886915-travis-scott-x-nike-zoom-field-jaxx-limelight-sneaker-news-2","20","22","390.08","83.46","41.02","5.36","117.84","820.35","37.29","19.5","17.73","1.1","0","15","8","92.5","0","0","0","0","13.67","0","0","0","8","0","0","0","15"
"https://www.hotnewhiphop.com/879988-air-jordan-4-og-white-cement-sneaker-news-5","20","22","336.5","42.93","27.55","8.18","180.06","551","25.05","16.82","15.3","1.1","0","36","6","57.17","0","0","0","0","9.19","2","5.56","0","6","0","0","2","36"
"https://www.hotnewhiphop.com/877920-nike-air-foamposite-one-dark-smoke-grey-sneaker-news","20","22","256.35","74.24","19.82","1.44","31.71","396.48","18.02","12.82","11.65","1.1","0","13","22","50.45","0","0","0","0","12.46","0","0","0","22","0","0","0","13"
"https://www.hotnewhiphop.com/876393-kanye-west-yeezy-sneaker-news","20","22","152.35","64.97","32.26","2.43","53.52","645.15","29.32","7.62","6.92","1.1","0","146","698","40.85","1","0.14","0","0","13.28","1","0.68","1","698","0","0","1","146"
"https://www.hotnewhiphop.com/879078-jordan-luka-3-chbl-all-star-sneaker-news","19","22","347.4","62.86","79.6","1.11","24.45","1512.37","68.74","18.28","15.79","1.16","0","24","8","22.12","0","0","0","0","13.42","0","0","0","8","0","0","0","24"
"https://www.hotnewhiphop.com/875872-nike-sb-dunk-low-x-supreme-white-metallic-silver-sneaker-news-3","19","20","276.09","59.02","110.07","1.44","28.8","2091.3","104.57","14.53","13.8","1.05","0","6","124","15.18","1","0.81","0","0","40.67","0","0","1","124","0","0","0","6"
"https://www.hotnewhiphop.com/879101-nike-kobe-8-elite-laker-home-pe-sneaker-news","19","22","296","60.48","24.76","9.47","208.44","470.5","21.39","15.58","13.45","1.16","0","22","9","52.78","0","0","0","0","17.64","0","0","0","9","0","0","0","22"
"https://www.hotnewhiphop.com/874234-nike-book-1-kentucky-wildcats-sneaker-news-2","19","19","153.27","73.07","89.98","1","19","1709.58","89.98","8.07","8.07","1","0","15","35","34.4","0","0","0","0","14.27","0","0","0","35","0","0","0","15"
"https://www.hotnewhiphop.com/885100-air-jordan-12-flu-game-sneaker-news-5","19","20","237.89","62.87","21.05","1.27","25.35","400","20","12.52","11.89","1.05","0","32","58","70.55","0","0","0","0","26.94","1","3.12","0","58","0","0","1","32"
"https://www.hotnewhiphop.com/876492-air-jordan-4-og-white-cement-sneaker-news-3","19","24","259.2","71.18","41.46","5.58","134","787.68","32.82","13.64","10.8","1.26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"https://www.hotnewhiphop.com/894495-air-jordan-1-low-og-obsidian-sneaker-news-4","19","21","275.94","56.78","185","1.11","23.4","3514.98","167.38","14.52","13.14","1.11","0","17","37","60.38","0","0","0","0","16.18","0","0","0","37","0","0","0","17"
"https://www.hotnewhiphop.com/891039-titan-x-nike-sabrina-2-sneaker-news","19","21","205.89","73.09","79.87","1","21","1517.48","72.26","10.84","9.8","1.11","0","64","100","5.83","0","0","0","0","15.25","0","0","0","100","0","0","0","64"
"https://www.hotnewhiphop.com/885483-nike-sb-x-air-jordan-4-navy-sneaker-news-4","19","20","220.95","67.6","15.59","1.76","35.12","296.19","14.81","11.63","11.05","1.05","0","12","13","77.69","0","0","0","0","22.17","0","0","0","13","0","0","0","12"
"https://www.hotnewhiphop.com/897724-air-jordan-3-sail-metallic-silver-sneaker-news-2","19","19","287.64","63.31","41.61","1.95","37.11","790.61","41.61","15.14","15.14","1","0","6","7","141.14","0","0","0","0","50.5","0","0","0","7","0","0","0","6"
"https://www.hotnewhiphop.com/894391-air-jordan-9-cool-grey-sneaker-news-4","19","20","207.18","66.79","15.11","1.31","26.19","287.18","14.36","10.9","10.36","1.05","0","27","722","67.63","0","0","0","0","15","0","0","0","722","0","0","0","27"
"https://www.hotnewhiphop.com/892259-air-jordan-1-high-og-unc-reimagined-sneaker-news-4","18","20","217.27","66.57","19.17","3.16","63.18","345","17.25","12.07","10.86","1.11","0","6","853","32.73","0","0","0","0","7","0","0","0","853","0","0","0","6"
"https://www.hotnewhiphop.com/887377-air-jordan-3-sail-metallic-silver-sneaker-news","18","23","333.02","74.52","41.5","4.45","102.29","747.02","32.48","18.5","14.48","1.28","0","12","0","0","0","0","0","0","23.83","0","0","0","0","0","0","0","12"
"https://www.hotnewhiphop.com/898414-air-jordan-1-high-og-unc-reimagined-sneaker-news-11","18","19","204.5","76.03","19.58","16.24","308.59","352.5","18.55","11.36","10.76","1.06","0","1","1830","34.73","0","0","0","0","5","0","0","0","1830","0","0","0","1"
"https://www.hotnewhiphop.com/877405-air-jordan-1-low-og-obsidian-sneaker-news-2","18","20","150.87","74.28","11.38","2.29","45.9","204.78","10.24","8.38","7.54","1.11","0","9","54","74.94","0","0","0","0","8.56","0","0","0","54","0","0","0","9"
"https://www.hotnewhiphop.com/880467-jordan-brand-covers-jordans-campaign-sneaker-news","18","21","275.25","76.36","108.73","1.55","32.65","1957.12","93.2","15.29","13.11","1.17","0","133","251","27.01","0","0","0","0","10.59","0","0","0","251","0","0","0","133"
